site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,42,Pottery,,aardewerk,Pottery,,51,200,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in feature 328 vulling 3.,8,date read from the passage,6,Het aardewerk uit vulling 3 van spoor 328 dateert uit de tweede helft van de 1e of de 2e eeuw.
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,50,Pottery,,aardewerk,Pottery,,1,150,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in feature 322.,8,date read from the passage,6,Het aardewerk uit spoor 322 dateert uit de late 1e eeuw of eerste helft van de 2e eeuw.
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,51,Pottery,,aardewerk,Pottery,,101,200,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in feature 130.,8,date read from the passage,6,Het weinige aardewerk uit dit spoor dateert uit de 2e eeuw
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,51,Pottery,,scherven uit de Midden Romeinse tijd,Pottery,,70,270,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in feature 147.,8,date read from the passage,6,In dit kuiltje zijn enkele scherven uit de Midden Romeinse tijd aangetroffen
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,69,Terra sigillata decorated bowl,Dragendorff 29,kom Dragendorff 29,Terra sigillata decorated bowl,1,15,100,claude+typology,present,10,Explicitly identified as Dragendorff 29.,10,"Found in spoor 200, catalogued as V84.1.",10,dated from typology code (only as certain as the identification),10,"Rand- en wandfragment van een kom Dragendorff 29, V84.1 uit spoor 200. De in de bovenzone drieledige, hangende bogen met schoppenblad ... komen overeen met de stijl van Medillus uit La Graufesenque. Circa 60-80 na Chr."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,69,Terra sigillata decorated bowl,Dragendorff 37,kom Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly identified as Dragendorff 37.,10,"Found in spoor 87, catalogued as V21.1.",10,dated from typology code (only as certain as the identification),10,"Wandfragment van een kom Dragendorff 37, V21.1 uit spoor 87. Binnen een medaillon is een naar links stappend figuurtje zichtbaar, mogelijk La Madeleine? Circa 100-150 na Chr."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,69,Terra sigillata decorated bowl,Dragendorff 37,kom Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly identified as Dragendorff 37.,10,"Found in keldervulling spoor 305, catalogued as V305.16.",10,dated from typology code (only as certain as the identification),10,"Rand- en wandfragmenten van een kom Dragendorff 37, V305.16 uit de keldervulling (spoor 305). Door secundaire verbranding is de versiering slecht zichtbaar ... mogelijk Argonne of Trier. Circa 150-250 na Chr."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,69,Terra sigillata decorated bowl,Dragendorff 37,kom Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly identified as Dragendorff 37.,10,"Found in laag spoor 241, catalogued as V309.1.",10,dated from typology code (only as certain as the identification),10,"Randfragment van een kom Dragendorff 37, V309.1 uit de laag spoor 241. Tamelijk beschadigde eierlijst, maar op grond van het baksel mogelijk uit de Argonne. Circa 125-200 na Chr."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,69,Terra sigillata cup,Dragendorff 27,bakje Dragendorff 27,Terra sigillata cup,1,15,200,claude+typology,present,10,Explicitly identified as Dragendorff 27.,10,"Found in laag spoor 241, catalogued as V309.2.",10,dated from typology code (only as certain as the identification),10,"Bodemfragment van een bakje Dragendorff 27, V309.2 uit de laag spoor 241. Het stempel is onleesbaar en betreft een schriftimitatie, La Graufesenque. Circa 60-100 na Chr."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,70,Terra nigra,Holwerda BW 27,potten Holwerda BW 27,Terra nigra,,-12,150,claude_text,present,10,Explicitly identified as terra nigra Holwerda BW 27.,10,"Multiple catalogue numbers given (V216.10, V109.3, V242.4).",8,date read from the passage,9,"Gelet op de vertegenwoordigde vormen, hoofdzakelijk de potten Holwerda BW 27 (V216.10 en V109.3, figuur 7.2.10: 1-2 en V242.4, figuur 7.2.11: 1) en Holwerda BW 31 (V309.5, figuur 7.2.4: 2), dateert de terra nigra vooral uit de tweede helft van de 1e eeuw en de eerste helft van de 2e eeuw."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,70,Terra nigra,Holwerda BW 31,Holwerda BW 31,Terra nigra,1,-12,150,claude_text,present,10,Explicitly identified as terra nigra Holwerda BW 31.,10,Found and catalogued as V309.5.,8,date read from the passage,9,"Holwerda BW 31 (V309.5, figuur 7.2.4: 2), dateert de terra nigra vooral uit de tweede helft van de 1e eeuw en de eerste helft van de 2e eeuw."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,70,Terra rubra,,terra rubra,Terra rubra,3,1,75,claude_text,present,10,Explicitly named as terra rubra.,10,Three fragments explicitly found during the investigation.,8,date read from the passage,9,"Slechts drie fragmenten terra rubra zijn tijdens het onderzoek aangetroffen. Dit fijne, oxiderend gebakken tafelaardewerk wordt traditioneel eveneens tot de Belgische waar gerekend. In onderhavig complex zijn twee wandfragmenten zonder en één wandfragment met deklaag aangetroffen."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,70,Bronzed ware,,gebronsd aardewerk,Bronzed ware,2,-12,450,claude_text,present,9,Described as gebronsd aardewerk with gold-shimmer coating.,10,Two fragments explicitly found.,8,date read from the passage,9,Op twee fragmenten zijn nog spaarzame resten van een deklaag met goudglimmer waarneembaar.
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,72,Coated ware beaker,Stuart 1,beker Stuart 1,Coated ware beaker,1,40,110,claude+typology,present,10,Explicitly identified as beker Stuart 1.,10,Catalogued as V100.2.,10,dated from typology code (only as certain as the identification),10,"Opvallende fragmenten zijn bijvoorbeeld de beker Stuart 1 met een oranje deklaag op licht oranje/gele pasta (V100.2, figuur 7.2.5: 2 en figuur 7.2.6: 4)"
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,72,Painted ware beaker,,bekertje,Painted ware beaker,1,-12,450,claude_text,present,9,"Described as a small beaker with painted coating, catalogued find.",10,Catalogued as V100.4.,8,date read from the passage,9,"de bodem van een bekertje met een roodoranje deklaag op een vuilwitte pasta (V100.4, figuur 7.2.5: 3 en figuur 7.2.6: 4)"
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,72,Coated ware beaker,Stuart 1,bekers Stuart 1 met barbotineversiering,Coated ware beaker,,40,110,claude+typology,present,10,Explicitly identified as Stuart 1 beakers with barbotine decoration.,10,"Multiple catalogue numbers given (V308.1, V167.1, V309.1).",10,dated from typology code (only as certain as the identification),10,"bekers Stuart 1 met barbotineversiering in de vorm van schubben. Hiervan zijn zowel voorbeelden in techniek a (V308.1, figuur 7.2.5: 4 en figuur 7.2.6: 2) als in techniek b (V167.1, figuur 7.2.5: 5 en figuur 7.2.6: 3 of V309.1, figuur 7.2.6: 4) in onderhavig complex aanwezig."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,72,Color-coated beaker,Oelmann 32,bekers van het type Oelmann 32,Color-coated beaker,,150,300,claude+typology,present,10,Explicitly identified as Oelmann 32.,10,"Found in the complex, catalogued examples given.",10,dated from typology code (only as certain as the identification),10,"Als voorbeelden voor een latere productie komen enkele bekers van het type Oelmann 32 en 33, al dan niet met deuken, in aanmerking."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,72,Metallic gloss ware beaker,,bekers in metaalglansaardewerk,Metallic gloss ware beaker,,-12,450,claude_text,present,9,"Described as metaalglansaardewerk beakers, probably from Trier.",10,Explicitly found during the investigation.,8,date read from the passage,9,"Van bekers in metaalglansaardewerk zijn slechts enkele fragmenten aangetroffen, waarbij het waarschijnlijk gaat om producten uit Trier."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,73,Smooth-walled jug,,kruik met twee oren,Smooth-walled jug,1,-12,450,claude_text,present,9,Described as a two-handled jug in white clay.,10,Catalogued as V203.1.,8,date read from the passage,9,"Dit geldt bijvoorbeeld voor een kruik met twee oren in witte aarde en een scherpe, driehoekige doorsnede van de randlip (V203.1, figuur 7.2.7: 1)."
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,73,Smooth-walled pot,Holwerda BW 3,bolle pot Holwerda BW 3,Smooth-walled pot,1,-12,450,claude_text,present,10,Explicitly identified as Holwerda BW 3.,10,Catalogued as V7.9.,8,date read from the passage,9,De wandfragmenten in witte aarde van een bolle pot Holwerda BW 3 met gearceerde banden op de buik komen daarnast ook in aanmerking om aan Heerlen toegeschreven te worden (V7.9).
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,73,Coated ware beaker,Stuart 1,beker als van het type Stuart 1,Coated ware beaker,1,40,110,claude+typology,present,9,Identified as Stuart 1 type in smooth-walled fabric.,10,Catalogued as V216.1.,9,dated from typology code (only as certain as the identification),9,"Een beker als van het type Stuart 1 valt op vanwege de gladwandige uitvoering in een licht roodoranje baksel (V216.1, figuur 7.2.7: 3 en figuur 7.2.10:7)."
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,73,Smooth-walled beaker or pot,,klein bekertje of potje,Smooth-walled beaker or pot,1,-12,450,claude_text,present,3,"Typologically uncertain, described as possibly a small honey pot or medieval Andenne ware.",10,Catalogued as V82.1.,8,date read from the passage,7,"De randvorm van een klein bekertje of potje in een vuilwit tot lichtroze baksel is typologisch moeilijk te plaatsen (V82.1, figuur 7.2.7: 2)."
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,73,Amphora,Haalebos 8052,middelgrote standamforen,Amphora,,150,450,claude_text,present,9,Identified as Haalebos 8052 type amphora.,10,Found in the assemblage at Valkenburgerweg.,8,date read from the passage,9,"De eerste subcategorie bestaat voor een groot deel uit middelgrote standamforen met ribbels op de buik, zoals bij het type Haalebos 8052 ... Het is aannemelijk dat de middelgrote standamforen behoren tot de latere gebruiksfase van het terrein aan de Valkenburgerweg, globaal na het midden van de 2e eeuw."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,73,Amphora,,Zuid-Spaanse olijfolieamforen,Amphora,,-12,450,claude_text,present,10,Explicitly identified as South Spanish olive oil amphorae.,10,Wall fragments explicitly found.,8,date read from the passage,9,Onder de grote amforen bevinden zich wandfragmenten van zowel Zuid-Spaanse olijfolieamforen als van Zuid-Franse wijnamforen
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,73,Amphora,,Zuid-Franse wijnamforen,Amphora,,-12,450,claude_text,present,10,Explicitly identified as South French wine amphorae.,10,Wall fragments explicitly found.,8,date read from the passage,9,"wandfragmenten van zowel Zuid-Spaanse olijfolieamforen als van Zuid-Franse wijnamforen, waarvan de laatste onder andere afkomstig zijn uit Lyon en Marseille."
12019,Bemelen,Bemelerweg,180500,317600,12706,196260,73,Coarse ware vessel,Camulodunum 184,puntamfoor Camulodunum 184,Coarse ware vessel,1,43,250,claude+typology,present,8,"Identified as Camulodunum 184 based on fabric, tentative attribution.",10,One wall fragment explicitly found.,8,dated from typology code (only as certain as the identification),9,Eén wandfragment van een puntamfoor is op basis van het baksel toegeschreven aan het type Camulodunum 184 en is vermoedelijk afkomstig van Rhodos
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,74,pottery,Stuart 147,dolia van het type Stuart 147,pottery,,70,250,claude+typology,present,10,Explicitly identified as Stuart 147 dolia.,10,"Multiple catalogue numbers given (V213.2, V242.6).",10,dated from typology code (only as certain as the identification),10,"Het gaat in alle gevallen om grote, handgevormde dolia van het type Stuart 147 (zoals V213.2, figuur 7.2.10: 12 en V242.6, figuur 7.2.11: 6)."
12019,Bemelen,Bemelerweg,180500,317600,12706,Heerlen,74,Mortarium,Stuart 149,wrijfschaal Stuart 149,Mortarium,,40,260,claude+typology,present,10,Explicitly identified as Stuart 149 mortarium.,10,"Found in early contexts, multiple figure references given.",10,dated from typology code (only as certain as the identification),10,"Van de twee typen die in het complex vertegenwoordigd zijn, komt het type Stuart 149 en varianten daarvan waarschijnlijk het langst voor. Dit is in ieder geval de enige vorm die in de (relatief) vroege contexten vertegenwoordigd is (figuur 7.2.10: 8 t/m 11 en figuur 7.2.11: 4 en 5)."
