SiteID,Name,X-coordinate,Y-coordinate
12646,Eijsden,177070,307730
12222,Nuth,190050,327000
12646,Eijsden,177070,307730
12222,Nuth,190006,326852
12653,Landgraaf,199400,320800
12653,Landgraaf,199400,320800
12653,Landgraaf,199400,320800
12653,Landgraaf,199400,320800
12653,Landgraaf,199400,320800
12662,Heerlen,195410,322690
11981,Weustenrade,192349,323968
11981,Weustenrade,192349,323968
11981,Weustenrade,192349,323968
11981,Weustenrade,192349,323968
11981,Weustenrade,192349,323968
11981,Weustenrade,192352,323953
12072,Wijnandsrade,191150,324530
12072,Wijnandsrade,191150,324530
12072,Wijnandsrade,191150,324530
12072,Wijnandsrade,191150,324530
12072,Wijnandsrade,191150,324530
12662,Heerlen,195410,322690
12662,Heerlen,195410,322690
12072,Wijnandsrade,191200,324500
12662,Heerlen,195410,322690
12072,Wijnandsrade,191200,324500
12072,Wijnandsrade,191190,324500
12674,Spaubeek,187500,328600
12072,Wijnandsrade,191340,324520
12674,Spaubeek,187500,328600
12674,Spaubeek,187500,328600
12674,Spaubeek,187500,328600
12072,Wijnandsrade,191150,324530
12674,Spaubeek,187500,328600
12072,Wijnandsrade,191150,324530
12072,Wijnandsrade,191150,324530
12674,Spaubeek,187500,328600
12706,Bommerig,192822,310116
12706,Bommerig,192822,310116
12424,Wijnandsrade,190480,324350
12706,Bommerig,192822,310116
12709,Kerkrade,200350,320100
12424,Wijnandsrade,190493,324339
12709,Kerkrade,200350,320100
12424,Wijnandsrade,190493,324339
12709,Kerkrade,200350,320100
12709,Kerkrade,200350,320100
12328,Grijzegrubben,188414,326064
12328,Grijzegrubben,188414,326064
12716,Nuth,190320,326220
12716,Nuth,190320,326220
12716,Nuth,190360,326225
12717,Heerlen,195978,320709
12717,Heerlen,195978,320709
12717,Heerlen,195978,320709
12717,Heerlen,195978,320709
12717,Heerlen,195978,320709
12717,Heerlen,195982,320731
12267,Nuth,188236,325323
12267,Nuth,188236,325323
12267,Nuth,188236,325323
12267,Nuth,188236,325323
12730,Raren,197000,308000
12730,Raren,197000,308000
12730,Raren,197000,308000
12730,Raren,197000,308000
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12926,Wijnandsrade,189550,323200
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12740,t Rooth,183120,316930
12740,t Rooth,183250,316730
12740,t Rooth,183250,316730
12749,Rijckholt,179600,312100
12774,Baneheide,196950,314390
12774,Baneheide,196950,314390
12774,Baneheide,196950,314390
12775,Swier,190500,323940
12775,Swier,190500,323940
12786,Heerlen,197400,322950
12381,Hulsberg,188330,322300
12536,Hulsberg,188100,322000
12536,Hulsberg,188100,322000
12786,Heerlen,197400,322950
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186560,322850
6058,Haasdal,186522,322879
6058,Haasdal,186458,322988
6058,Haasdal,186458,322988
6058,Haasdal,186458,322988
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186560,322850
6058,Haasdal,186560,322850
6058,Haasdal,186560,322850
12786,Heerlen,197400,322950
12786,Heerlen,197400,322950
6058,Haasdal,186560,322980
6058,Haasdal,186640,322980
6058,Haasdal,186523,322812
6058,Haasdal,186600,322900
12786,Heerlen,197400,322950
12800,Maastricht,177000,319000
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
6058,Haasdal,186600,322900
12362,Nieuwenhagen,200400,323750
12362,Nieuwenhagen,200400,323750
6058,Haasdal,186600,322900
12800,Maastricht,177000,319000
6058,Haasdal,186600,322900
6058,Haasdal,186560,322850
6058,Haasdal,186560,322850
12800,Maastricht,177000,319000
6058,Haasdal,186560,322850
12800,Maastricht,177000,319000
12800,Maastricht,177000,319000
6058,Haasdal,186560,322850
12800,Maastricht,177000,319000
12800,Maastricht,177000,319000
6058,Haasdal,186560,322850
6058,Haasdal,186560,322850
12403,Bocholtz,198320,313510
6058,Haasdal,186560,322850
12800,Maastricht,177000,319000
12800,Maastricht,177000,319000
6058,Haasdal,186560,322850
12800,Maastricht,177000,319000
6058,Haasdal,186560,322850
12562,Maastricht,178000,319350
12562,Maastricht,178000,319350
12800,Maastricht,177000,319000
12818,Hoensbroek,191900,326160
6058,Haasdal,186560,322850
6058,Haasdal,186560,322850
12818,Hoensbroek,191900,326160
12818,Hoensbroek,191900,326160
6058,Haasdal,186560,322850
12818,Hoensbroek,191900,326160
12818,Hoensbroek,191900,326160
12818,Hoensbroek,191900,326160
6058,Haasdal,186522,322879
6058,Haasdal,186522,322879
6058,Haasdal,186522,322879
6058,Haasdal,186522,322879
12628,Berg,181840,316700
6058,Haasdal,186522,322879
6058,Haasdal,186522,322879
12818,Hoensbroek,191900,326160
12818,Hoensbroek,191900,326160
12937,Bocholtz,198800,313100
6058,Haasdal,186522,322879
12819,Oirsbeek,193000,329000
11975,Schimmert,186000,322400
11975,Schimmert,186000,322400
11975,Schimmert,185950,322400
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,186060,322400
12822,Kerkrade,202370,319430
12830,Heerlen,197900,321570
11975,Schimmert,185950,322400
12851,Heugem,177880,316500
12855,Sint Geertruid,182200,310500
12857,Grijzegrubben,188900,325670
12857,Grijzegrubben,188900,325670
11975,Schimmert,186080,322400
12858,Gulpen,191620,314570
11975,Schimmert,186080,322400
11975,Schimmert,186080,322400
11975,Schimmert,186080,322400
12863,Eckelrade,181100,312400
11975,Schimmert,186080,322400
12866,Heugem,178100,315000
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
12890,IJzeren,186441,316289
11975,Schimmert,186000,322400
12894,Grijzegrubben,188652,326107
11975,Schimmert,186000,322400
12895,Puth,189254,328884
12919,Eijsden,177300,313100
12921,Bocholtz,198660,314450
11975,Schimmert,185950,322450
12926,Wijnandsrade,189700,322800
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12926,Wijnandsrade,189700,322800
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12926,Wijnandsrade,189700,322800
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12959,Scheulder,187040,315920
12959,Scheulder,187040,315920
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
11975,Schimmert,185950,322450
12961,Borgharen,176384,322030
11975,Schimmert,185950,322450
12961,Borgharen,176384,322030
11975,Schimmert,185950,322450
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
11975,Schimmert,185950,322450
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
11975,Schimmert,185950,322450
12961,Borgharen,176384,322030
11975,Schimmert,186060,322400
12967,Brunssum,195800,329900
11975,Schimmert,186060,322400
11975,Schimmert,186060,322400
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
11975,Schimmert,186060,322400
12967,Brunssum,195800,329900
11975,Schimmert,186060,322400
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
11975,Schimmert,186060,322400
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
