abr_combined_code,combined_label_nl,combined_uri,ware_label_nl,ware_uri,form_code,form_label_nl,typology_abr
AOO.POT,AOO-aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/c047f870-79f6-40a2-9616-20fae525abda,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,POT,pot,
AOO.SCHAAL,AOO-aardewerk:schaal,https://data.cultureelerfgoed.nl/term/id/abr/361b8dbc-56ee-4b49-9656-b218870150ce,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,SCHAAL,schaal,
AOO.ZEEF,AOO-aardewerk:zeef,https://data.cultureelerfgoed.nl/term/id/abr/e12ec838-aeca-4966-ba6b-8d7ee695fd0e,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,ZEEF,zeef,
AOOBEKER,AOO-beker,https://data.cultureelerfgoed.nl/term/id/abr/7a0d37c7-b3d9-4dee-bcac-b80906b92dee,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,BEKER,beker,
AOOBEKER.2IIA-BKR,AOO-beker - 2IIa-beker,https://data.cultureelerfgoed.nl/term/id/abr/9d122def-55cf-457e-a02c-46dcf48ea546,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,BEKER,beker,2IIa-beker
AOOBEKER.2IIB-BKR,AOO-beker - 2IIb-beker,https://data.cultureelerfgoed.nl/term/id/abr/55eb5c3b-3ee2-4560-86df-f649f3ee6a72,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,BEKER,beker,2IIb-beker
AOOBEKER.2IIC-BKR,AOO-beker - 2IIc-beker,https://data.cultureelerfgoed.nl/term/id/abr/23392ecc-4688-43ad-bd00-ca647339ec7d,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,BEKER,beker,2IIc-beker
AOOBEKER.2IID-BKR,AOO-beker - 2IId-beker,https://data.cultureelerfgoed.nl/term/id/abr/141acce5-e3ef-4ec8-94c9-f149ddd9fd3a,AOO-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7437fa33-2bbb-42cf-b455-8c371c68473f,BEKER,beker,2IId-beker
ARCHMAJ,archaïsche majolica:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/e6ebab19-2ea1-4029-9fc0-6a4d5ee60263,archaïsche majolica,https://data.cultureelerfgoed.nl/term/id/abr/47209b6f-20df-4871-8ce8-d2a23c8cd91a,XXX,object onbepaald,
ASA,handgemaakt aardewerk (Angelsaksische-stijlgroep):onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/83abeeff-e460-4ef0-ba03-022505b24c1b,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,XXX,object onbepaald,
ASA.KOM,handgemaakt aardewerk (Angelsaksische-stijlgroep):kom,https://data.cultureelerfgoed.nl/term/id/abr/3d11dbf4-c14a-48c2-a509-6508969af998,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,KOM.KOM,kom,
ASA.POT,Angelsaksisch handgemaakt aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/563d4428-0825-4073-87bd-d096aa6ba039,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT,pot,
ASABICO,Angelsaksisch (afgerond) biconisch aw.,https://data.cultureelerfgoed.nl/term/id/abr/a58375c2-f5a8-4043-b3e5-01dea5f94088,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,
ASABICO.PLEA4,Angelsaksisch (afgerond) biconisch aw. - Plettke A4:hoog opgetrokken rand,https://data.cultureelerfgoed.nl/term/id/abr/9d5e896a-fbcc-47fe-9300-390413f6e168,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,Plettke A4:hoog opgetrokken rand
ASABICO.PLEA6,Angelsaksisch (afgerond) biconisch aw. - Plettke A6:engmondig,https://data.cultureelerfgoed.nl/term/id/abr/ff7ed7c9-5c8a-40ea-bc5a-9146c9c7e0a0,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,Plettke A6:engmondig
ASABICO.PLEA6A,Angelsaksisch (afgerond) biconisch aw. - Plettke A6a:engmondig,https://data.cultureelerfgoed.nl/term/id/abr/281831e2-f99a-4aad-8914-aad7d2c9a0ae,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,Plettke A6a:engmondig
ASABICO.PLEA7A,Angelsaksisch (afgerond) biconisch aw. - Plettke A7a:rondwandig,https://data.cultureelerfgoed.nl/term/id/abr/e695935e-61e2-4acf-a552-2557f6c0124a,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,Plettke A7a:rondwandig
ASABICO.PLEA7B,Angelsaksisch (afgerond) biconisch aw. - Plettke A7b:rondwandig,https://data.cultureelerfgoed.nl/term/id/abr/9a30d194-28c5-4cb5-8aa1-9fd9397c9879,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,POT.BICON,biconische pot,Plettke A7b:rondwandig
ASABICO.PLEC1-3,Angelsaksisch (afgerond) biconisch aw. - Plettke C1-3:knikwandschaal,https://data.cultureelerfgoed.nl/term/id/abr/00499557-440f-4fb4-b618-e0d2cbd24039,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,KOM.KOM,kom,Plettke C1-3:knikwandschaal
ASABUCK,Angelsaksisch handgemaakt aardewerk:bulturn,https://data.cultureelerfgoed.nl/term/id/abr/9628ea4b-d292-4b57-9a16-d6c59076425f,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,BULTURN,bulturn,
ASABUCK.PLEA7AA,Angelsaksische 'Buckelurn' - Plettke A7 alpha:zonder voet,https://data.cultureelerfgoed.nl/term/id/abr/e8adb0d6-f33b-4542-a745-289460a50f6c,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,BULTURN,bulturn,Plettke A7 alpha:zonder voet
ASABUCK.PLEA7BB,Angelsaksische 'Buckelurn' - Plettke A7 beta:met voet,https://data.cultureelerfgoed.nl/term/id/abr/604f7134-8786-4b4f-8610-c81d203c005c,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,BULTURN,bulturn,Plettke A7 beta:met voet
ASABUCK.PLEA8,Angelsaksische 'Buckelurn' - Plettke A8:bolrond lichaam/engmondig,https://data.cultureelerfgoed.nl/term/id/abr/87938ba7-97a2-423b-af2d-128a4b570614,handgemaakt aardewerk (Angelsaksische-stijlgroep),https://data.cultureelerfgoed.nl/term/id/abr/55c4cea6-71fd-48aa-b3e6-f9e6a5e72d02,BULTURN,bulturn,Plettke A8:bolrond lichaam/engmondig
AW,aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,Onbekend aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/5beb1983-2006-44d4-a9a2-682782b1ac48,XXX,object onbepaald,
AWG,"aardewerk, gedraaid:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/70f62ab2-09fe-47dd-aaf3-7cc456eca8b7,"Aardewerk, gedraaid",https://data.cultureelerfgoed.nl/term/id/abr/cd04da9d-9746-46a0-99a4-2f57409963b9,,aardewerk:onbepaald (ROM),
AWG.GLAZUUR,"aardewerk, gedraaid - geglazuurd:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/8a6fd557-c34c-464e-9a7a-f87683fa0adf,geglazuurd aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/f7c23e68-64bb-4caf-ad4b-6ece1af22872,,aardewerk:onbepaald (ROM),geglazuurd:onbepaald
AWG.MISBAKSL,"Aardewerk, gedraaid: misbaksel",https://data.cultureelerfgoed.nl/term/id/abr/20a1aca0-4b0a-42d9-a5d2-1d339edd078a,"Aardewerk, gedraaid",https://data.cultureelerfgoed.nl/term/id/abr/cd04da9d-9746-46a0-99a4-2f57409963b9,MISBAKSL,misbaksel,
AWH,"Aardewerk, handgevormd:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/9a445709-94e0-49ba-b2db-3ad9fefca550,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),
AWH.AMFOOR,"Aardewerk, handgevormd:amfoor",https://data.cultureelerfgoed.nl/term/id/abr/2c1b4f56-e83b-4eb5-936d-87feca8f5ee2,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,AMFOOR.VERZ,amfoor,
AWH.BEKER,"Aardewerk, handgevormd:beker",https://data.cultureelerfgoed.nl/term/id/abr/0b0cef0d-6248-4d37-9815-d85922075dd8,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,BEKER,beker,
AWH.DKSL,"Aardewerk, handgevormd:deksel",https://data.cultureelerfgoed.nl/term/id/abr/1145c6cc-2f6f-4231-b2b0-2675998d89a4,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,DEKSEL,deksel,
AWH.FACETRND,"aardewerk, handgevormd - gefacetteerde rand:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/ba0adcc7-a877-4374-9231-ef9e8f49c709,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),gefacetteerde rand:onbepaald
AWH.FLES,"Aardewerk, handgevormd:fles",https://data.cultureelerfgoed.nl/term/id/abr/86b9a27b-fd4f-4182-887c-3e1572576a6c,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,FLES,fles,
AWH.KALENDER,"aardewerk, handgevormd - kalenderbergversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/548370ec-8e1a-4fc5-80b1-e3b1b2e19456,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),kalenderbergversiering:onbepaald
AWH.KAMSTRK,"aardewerk, handgevormd - kamstreekversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/f5a5cf63-e44c-4f0f-9dc1-a9e6efffa81e,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),kamstreekversiering:onbepaald
AWH.KERFSNED,"aardewerk, handgevormd - kerfsnedeversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/46bcffbb-560a-4a81-9a19-5469515db0b1,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),kerfsnedeversiering:onbepaald
AWH.KOM,"Aardewerk, handgevormd:kom",https://data.cultureelerfgoed.nl/term/id/abr/15c8c930-e16b-4629-a545-edb7fa16ac93,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,KOM.KOM,kom,
AWH.KRAAL,"Aardewerk, handgevormd:kraal",https://data.cultureelerfgoed.nl/term/id/abr/99826180-faf2-4dad-b1ff-4ab891e172e0,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,KRAAL,kraal,
AWH.MISBAKSL,"Aardewerk, handgevormd:misbaksel",https://data.cultureelerfgoed.nl/term/id/abr/1c5fbdeb-e03d-4477-96eb-47782439df0d,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,MISBAKSL,misbaksel,
AWH.NETVERZW,"Aardewerk, handgevormd:netverzwaarder",https://data.cultureelerfgoed.nl/term/id/abr/98344797-e7e5-4986-9761-f3672bb26f2d,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,NETVERZW,netverzwaarder,
AWH.POT,"Aardewerk, handgevormd:pot",https://data.cultureelerfgoed.nl/term/id/abr/e688b8f0-50f2-4a18-abc4-2f943dd7625a,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,POT,pot,
AWH.SCHAAL,"aardewerk, handgevormd:schaal",https://data.cultureelerfgoed.nl/term/id/abr/d8921d6d-e1c3-402d-b0c9-48a297833be3,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,SCHAAL,schaal,
AWH.SMELTKRS,"aardewerk, handgevormd:smeltkroes",https://data.cultureelerfgoed.nl/term/id/abr/b66b43d2-6f09-4eda-b7fc-fd9b9290ad02,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,SMELTKRS,smeltkroes,
AWH.STEMPELV,"aardewerk, handgevormd - stempelversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/0203ad59-c34d-4153-bdb2-9888556d0082,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),stempelversiering:onbepaald
AWH.TOUWVRS,"aardewerk, handgevormd - touwversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/96aa4cd7-1278-4a58-9eae-57aff07450d4,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),touwversiering:onbepaald
AWH.VRSCMPLX,"aardewerk, handgevormd - complexe randversiering:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/9fc818a7-06ef-4c68-b320-6ef612436990,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),complexe randversiering:onbepaald
AWH.VRSOPRND,"aardewerk, handgevormd - versiering op rand:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/275ba847-2a01-4b5b-a7ba-2fcb5b975db4,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),versiering op rand:onbepaald
AWH.VRSTRND,"aardewerk, handgevormd - versiering tegen rand:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/a51d638a-91d2-4f04-bf4e-df30558a4519,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,,aardewerk:onbepaald (PREH),versiering tegen rand:onbepaald
AWH.ZEEF,"aardewerk, handgevormd:zeef",https://data.cultureelerfgoed.nl/term/id/abr/0838229c-7732-467d-86b7-219051ead84b,"Aardewerk, handgevormd",https://data.cultureelerfgoed.nl/term/id/abr/3ffc89fc-4c23-476c-801e-626245fc90cb,ZEEF,zeef,
BADORF,badorfaardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/02aea074-a4a9-4335-9698-bec9a188964e,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,XXX,object onbepaald,
BADORF.BEKER,badorfaardewerk:beker,https://data.cultureelerfgoed.nl/term/id/abr/0ce2e5db-d056-4acd-ae89-b4ce4f2ef67e,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,BEKER,beker,
BADORF.BOLPOT,badorfaardewerk:bolpot,https://data.cultureelerfgoed.nl/term/id/abr/d751b0bc-cc82-4d26-809e-ad356a042044,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,BOLPOT,bolpot,
BADORF.DEKSEL,badorfaardewerk:deksel,https://data.cultureelerfgoed.nl/term/id/abr/c5d1eb7f-eb42-4ffe-a9a1-6c4384cb8db6,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,DEKSEL,deksel,
BADORF.DORWI/II,Badorf aardewerk - Dorestad WI/II:Badorfhybride,https://data.cultureelerfgoed.nl/term/id/abr/c9f89fa4-debb-4461-a8cf-5d3a4788ff7e,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,RELBAMF,reliëfbandamfoor,Dorestad WI/II:Badorfhybride
BADORF.DORWII,Badorf aardewerk - Dorestad WII A-E:eivormig/radstempel,https://data.cultureelerfgoed.nl/term/id/abr/c18ecbf9-f787-4e38-854d-32df989d9eb7,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,POT,pot,Dorestad WII A-E:eivormig/radstempel
BADORF.FLES,badorfaardewerk:fles,https://data.cultureelerfgoed.nl/term/id/abr/adf8b4f4-e7a7-40ff-b3cd-c5b314c94dce,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,FLES,fles,
BADORF.KNIKPOT,badorfaardewerk:knikwandpot,https://data.cultureelerfgoed.nl/term/id/abr/4bd4883d-5e65-41cc-86b8-c34abd4c7fe0,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,KNIKWANDPOT,knikwandpot,
BADORF.KOM,badorfaardewerk:kom,https://data.cultureelerfgoed.nl/term/id/abr/949e511e-570a-4fc0-aa52-f11df5e5144c,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,KOM.KOM,kom,
BADORF.PAST,Badorf aardewerk met pasteuze verf:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/c11db7b6-3617-47ab-b1fb-60f8868e7259,Badorf aardewerk met pasteuze verf,https://data.cultureelerfgoed.nl/term/id/abr/b28c4b66-b73a-485e-a531-598e0c3f9d72,XXX,object onbepaald,
BADORF.POT,badorfaardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/b4a30146-42ee-4b72-9e50-cf045fa06db5,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,POT,pot,
BADORF.RELBAMF,Badorf aardewerk - reliefbandamfoor:Dorestad WI A-C,https://data.cultureelerfgoed.nl/term/id/abr/e7eb705b-5992-4fcb-9f1a-d68073f906ad,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,RELBAMF,reliëfbandamfoor,reliefbandamfoor:Dorestad WI A-C
BADORF.RLBAMF,badorfaardewerk:pot (reliëfbandamfoor),https://data.cultureelerfgoed.nl/term/id/abr/0e086e69-cf60-43a2-aecc-e78b2e5dc4ef,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,RELBAMF,reliëfbandamfoor,
BADORF.TUITPOT,badorfaardewerk:tuitpot,https://data.cultureelerfgoed.nl/term/id/abr/a54ea918-9f06-4e7b-b383-f7d7171bc711,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,TUITPOT,tuitpot,
BADORF.VELDFLES,badorfaardewerk:veldfles,https://data.cultureelerfgoed.nl/term/id/abr/0ddb9cc3-1417-49eb-8934-ec588b0c118e,badorfaardewerk,https://data.cultureelerfgoed.nl/term/id/abr/4c74f143-c15f-418d-8451-dbec8c80899d,FLES.VELDFLES,veldfles,
BEKER.KLOKTRB,beker - klokvormige trechterbeker:Katwijk 32/33,https://data.cultureelerfgoed.nl/term/id/abr/11a735b5-b0d2-4f76-bfa5-17fd9822a51d,Trechterbekeraardewerk,https://data.cultureelerfgoed.nl/term/id/abr/e4e67115-b2de-4b8a-a3e0-000d99fe5e71,BEKER,beker,klokvormige trechterbeker:Katwijk 32/33
BEKER.TRIB9,beker - Trier B9:cilindrische beker hoog op voet,https://data.cultureelerfgoed.nl/term/id/abr/fb30c4c1-eebf-4dd2-a178-f3899be17d1b,gladwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/296d46de-88ae-43d4-85ab-eef5f41d9c80,BEKER,beker,Trier B9:cilindrische beker hoog op voet
BELG,Belgisch/Gallo-Belgisch aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/ed786229-2ef9-4caa-a85d-d372506171dc,Belgisch/Gallo-Belgisch aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/925c7735-b53f-4eef-805d-b9c5749831bf,,aardewerk:onbepaald (ROM),
BGAW,blauwgrijs aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/e05345f8-5584-4c5a-8479-8d5e3154a049,blauwgrijs aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ded22cca-2169-45a5-967c-c62e68fba15b,XXX,object onbepaald,
BGK,Begleitkeramik:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/2a53cddb-1b1e-4f78-9ba5-3d308435793f,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,,aardewerk:onbepaald (PREH),
BGK.BEKER,Begleitkeramik:beker,https://data.cultureelerfgoed.nl/term/id/abr/ab74b778-9987-406a-992c-98e9bf5d439c,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,BEKER,beker,
BGK.FLES,Begleitkeramik:fles,https://data.cultureelerfgoed.nl/term/id/abr/e8626b84-6a1a-4b3e-9aea-c3fbbfa7f97f,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,FLES,fles,
BGK.KOM,Begleitkeramik:kom,https://data.cultureelerfgoed.nl/term/id/abr/6dd91b45-f2ff-45ce-926f-fa3578c1726d,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,KOM.KOM,kom,
BGK.POT,Begleitkeramik:pot,https://data.cultureelerfgoed.nl/term/id/abr/c5355aa6-e0ac-4ea4-9e4a-e796f07b11f5,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,POT,pot,
BGK.SCHAAL,Begleitkeramik:schaal,https://data.cultureelerfgoed.nl/term/id/abr/85714e19-4f6e-4c8a-8361-4d65c6101277,Begleitkeramik,https://data.cultureelerfgoed.nl/term/id/abr/a5e69f8e-17db-4394-a4a1-332056eeef19,SCHAAL,schaal,
BGRS,Belgisch grijs aw.:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/4b513a89-9a8f-424e-842e-071014f972f0,gladwandig Romeins aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/0fd4db5c-95f6-4046-95f1-453026768996,XXX,object onbepaald,
BGRSBEKR,Belgisch grijs:beker,https://data.cultureelerfgoed.nl/term/id/abr/e895bdda-0179-48a2-95e9-4650971c78c0,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BEKER,beker,
BGRSBEKR.NB32,Belgisch grijs:beker - Niederbieber 32,https://data.cultureelerfgoed.nl/term/id/abr/63eedc6e-0006-4e9c-9a5b-8be1bab1b086,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BEKER,beker,Niederbieber 32
BGRSBORD,Belgisch grijs:bord,https://data.cultureelerfgoed.nl/term/id/abr/786f59f7-bff0-45a1-9a75-7aa030328285,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BORD,bord,
BGRSBORD.HOL151,Belgisch grijs:bord - Holwerda 151,https://data.cultureelerfgoed.nl/term/id/abr/ad5b4868-a831-4ef2-9a1c-c7338e11063d,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BORD,bord,Holwerda 151
BGRSBORD.HOL160,Belgisch grijs:bord - Holwerda 160,https://data.cultureelerfgoed.nl/term/id/abr/5cc4e9a9-204f-4388-b387-d35e0082a492,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BORD,bord,Holwerda 160
BGRSBORD.HOL161,Belgisch grijs:bord - Holwerda 161,https://data.cultureelerfgoed.nl/term/id/abr/04823958-2f90-4660-9004-ec3b4035ea4c,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,BORD,bord,Holwerda 161
BGRSFLES,Belgisch grijs:fles,https://data.cultureelerfgoed.nl/term/id/abr/612dc867-ac47-46ab-8702-1a5ccf2458c7,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,FLES,fles,
BGRSFLES.HOL115,Belgisch grijs:fles - Holwerda 115,https://data.cultureelerfgoed.nl/term/id/abr/291e28fc-ddcd-4913-a4ca-011713919a8c,"gladwandig aardewerk, Low Lands ware 1, reducerend",https://data.cultureelerfgoed.nl/term/id/abr/076d6ba3-429e-4511-8e0e-fc8d23b233d3,FLES,fles,Holwerda 115
